698.44121	2.0272424e-08
699.06762	1.3998534e-08
699.69514	2.919979e-08
700.3238	2.2181142e-09
700.95359	2.6377705e-08
701.58451	2.6954553e-09
702.21657	1.789558e-08
702.84977	3.9943906e-06
703.48411	3.6416963e-06
704.11959	3.0302719e-06
704.75623	2.8990571e-06
705.39402	2.655791e-06
706.03296	1.9932805e-06
706.67307	1.7055945e-06
707.31433	1.3582722e-06
707.95676	1.1639895e-06
708.60036	8.0807129e-07
709.24512	6.8254873e-07
709.89107	5.0998042e-07
710.53819	4.5159886e-07
711.18649	2.9614051e-07
711.83597	4.1170172e-07
712.48665	1.5049812e-07
713.13851	1.843007e-07
713.79157	6.454288e-09
714.44582	1.3543979e-08
715.10128	8.9992874e-09
715.75793	4.5017817e-09
716.4158	1.7824868e-06
717.07488	8.8910498e-07
717.73517	1.9931682e-08
718.39667	1.2118442e-08
719.0594	1.1367799e-08
719.72335	8.3466661e-09
720.38853	2.0434059e-06
721.05494	1.3597351e-06
721.72258	7.709612e-07
722.39147	2.6083769e-08
723.06159	2.2384101e-08
723.73295	1.8186154e-08
724.40557	1.0607296e-08
725.07943	6.6894336e-09
725.75455	1.2091793e-06
726.43093	9.00149e-07
727.10857	4.1720268e-07
727.78748	9.8131468e-09
728.46765	8.4502071e-09
729.1491	1.4574272e-08
729.83183	1.4291535e-09
730.51583	3.4165449e-10
731.20112	8.1615274e-10
731.88769	1.3570834e-06
732.57556	1.1110789e-06
733.26471	8.5624095e-07
733.95517	5.3574066e-07
734.64693	3.3460224e-07
735.33999	5.0643894e-10
736.03436	1.2806272e-08
736.73005	8.9696067e-09
737.42705	4.361296e-09
738.12537	1.6944414e-09
738.82501	1.6210357e-09
739.52599	3.9296308e-08
740.22829	6.0953202e-09
740.93193	1.524322e-06
741.63691	1.3185659e-06
742.34323	1.1313949e-06
743.0509	9.3659265e-07
743.75991	7.0202187e-07
744.47029	4.2378449e-07
745.18202	4.5438612e-07
745.89511	2.1346293e-07
746.60957	2.7171796e-07
747.3254	7.0214469e-09
748.0426	1.8917078e-08
748.76118	2.2316958e-09
749.48114	3.1453991e-08
750.20249	5.1471356e-08
750.92523	3.4483444e-08
751.64936	1.0268002e-08
752.37489	5.4663867e-08
753.10183	1.6549909e-08
753.83017	6.7070863e-09
754.55991	1.0919259e-08
755.29108	3.1068624e-08
756.02366	1.5584886e-06
756.75766	1.6640612e-06
757.05166	2.4036354e-06
757.49309	1.1713094e-06
758.22995	1.5914808e-06
758.96825	1.1851558e-06
759.70798	9.5423951e-07
760.44916	6.2700961e-07
761.19179	4.5813005e-07
761.93587	5.1382974e-07
762.6814	5.7863407e-07
763.42839	5.0527116e-07
764.17685	3.1380135e-07
764.92678	3.1250421e-07
765.67818	3.8969082e-07
766.43106	2.9206862e-07
767.18542	1.8156846e-07
767.94127	3.656261e-07
768.69861	8.876227e-08
769.45744	1.8966197e-07
770.21778	8.6493476e-08
770.97962	1.9519153e-08
771.74296	2.2170132e-09
772.50782	2.2956377e-08
773.2742	1.9265592e-08
774.0421	1.7056479e-09
774.81152	5.8858968e-09
775.58248	1.468617e-08
776.35497	1.717845e-08
777.129	4.771232e-09
777.90458	1.0547125e-08
778.68171	1.0023067e-08
779.46039	6.8547081e-09
780.24063	1.2134252e-06
781.02244	1.7163918e-06
781.80581	2.052114e-06
782.59075	1.7163621e-06
783.37728	1.1491672e-06
784.16538	1.0290193e-06
784.95508	9.8335783e-07
785.74636	5.4474469e-07
786.53924	7.0713047e-07
787.33373	6.5243239e-07
788.12982	4.7805625e-07
788.92752	6.1932205e-07
789.72684	3.0925914e-07
790.52778	4.0095031e-07
791.33035	1.4863994e-07
792.13454	3.4619199e-07
792.94038	3.4846641e-07
793.74785	1.4867875e-07
794.55697	8.7966958e-08
795.36775	1.7808778e-07
796.18017	1.1566976e-07
796.99426	1.1468676e-07
797.81002	3.0545497e-08
798.62745	1.3856796e-07
799.44655	4.8181589e-07
800.26734	2.1266161e-06
801.08982	1.7101935e-06
801.91398	1.444339e-06
802.73985	9.1727424e-07
803.56741	6.306273e-07
804.39669	5.9531613e-08
805.22768	7.3011626e-07
806.06038	5.5609625e-07
806.89481	7.8956464e-07
807.73097	7.8381498e-08
808.56887	1.9095165e-07
809.40851	8.3169362e-08
810.24989	1.6688449e-07
811.09302	1.2515551e-07
811.93791	2.642634e-06
812.78456	2.2029795e-06
813.63298	6.5843903e-08
814.48317	1.2823866e-06
815.33514	7.4315988e-07
816.18889	8.1529825e-07
817.04443	5.5194271e-07
817.90177	1.1088594e-07
818.76091	7.936998e-08
819.62186	1.3066836e-06
820.48462	8.901361e-07
821.3492	2.7814195e-07
822.2156	1.7882348e-06
823.08383	9.6449008e-07
823.9539	1.3669568e-06
824.82581	9.6056651e-07
825.69957	2.9911044e-07
826.57518	1.1642031e-06
827.45264	1.2831189e-07
828.33198	2.4094588e-07
829.21318	8.6180974e-08
830.09626	3.1217248e-06
830.98123	1.8301648e-06
831.86808	1.465148e-06
832.75683	2.0377365e-06
833.64748	1.6025848e-06
834.54003	6.5070089e-07
835.4345	9.8463196e-07
836.33089	2.8373389e-07
837.22921	1.7923772e-06
838.12945	2.936309e-07
839.03164	9.4861907e-08
839.93577	3.5330207e-07
840.84185	7.0441831e-08
841.74988	1.2192426e-06
842.65988	7.3642605e-07
843.57185	1.63732e-06
844.4858	4.3164839e-07
845.40173	2.2949454e-06
846.31964	1.0801308e-07
847.23956	3.7991528e-08
848.16147	9.061387e-07
849.08539	4.4405561e-07
850.01133	9.1285667e-07
850.93929	6.7587644e-07
851.86928	1.9358311e-08
852.8013	6.9346664e-07
853.73537	2.2591761e-07
854.67148	1.3485702e-07
855.60965	4.7181598e-07
856.54988	3.8054659e-07
857.49218	1.6884916e-08
858.43655	1.2377689e-07
859.38301	2.3156071e-06
860.33156	8.5247091e-07
861.2822	1.7633298e-06
862.23495	1.3800611e-07
863.1898	4.0639115e-07
864.14677	2.4524707e-06
865.10587	5.1138071e-07
866.0671	4.1915794e-09
867.03047	6.0511835e-07
867.99598	4.1770931e-07
868.96365	3.6037344e-07
869.93347	3.230341e-06
870.90546	4.2420573e-07
871.87963	3.9912572e-07
872.85598	1.0693129e-06
873.83452	1.3652853e-07
874.81525	3.6810314e-07
875.79819	5.793264e-07
876.78334	8.5480164e-07
877.77071	7.2980895e-08
878.76031	2.4319804e-07
879.75213	2.301097e-07
880.7462	4.4024744e-06
881.74252	4.5217651e-06
882.7411	5.9330079e-06
883.74194	3.7371586e-06
884.74505	6.7258165e-06
